review_id,company_id,product_id,customer_id,review_text,rating,review_date,verified_purchase
REV043798,C001,P0027,CUST04975,I am very satisfied with the performance.,4.0,2025-10-30,True
REV019961,C004,P0152,CUST01398,Very good quality and easy to use.,4.0,2025-10-30,True
REV006345,C003,P0107,CUST05783,"Good performance, but the price is too high.",2.0,2025-10-30,True
REV023677,C001,P0044,CUST08521,It performs reasonably well.,3.0,2025-10-30,True
REV049871,C007,P0346,CUST04511,The quality is acceptable for the price.,3.0,2025-10-30,True
REV020015,C003,P0109,CUST07412,The quality is acceptable for the price.,3.0,2025-10-30,False
REV020017,C004,P0156,CUST05340,"Nothing special, but it gets the job done.",3.0,2025-10-30,False
REV035395,C007,P0312,CUST02071,The design is excellent but the battery life is poor.,2.0,2025-10-30,True
REV006024,C004,P0160,CUST09383,Overall it is a decent product.,3.0,2025-10-30,True
REV002438,C010,P0495,CUST08970,The product feels too expensive for its quality.,1.0,2025-10-30,True
REV017430,C005,P0213,CUST04830,"Good performance, but the price is too high.",4.0,2025-10-30,True
REV042912,C007,P0318,CUST00929,The product is uncomfortable after long use.,1.0,2025-10-30,True
REV033747,C009,P0409,CUST07032,I am very satisfied with the performance.,4.0,2025-10-30,False
REV025888,C002,P0079,CUST03821,"Good performance, but the price is too high.",3.0,2025-10-30,True
REV021855,C006,P0256,CUST02529,I am very satisfied with the performance.,4.0,2025-10-30,True
REV003482,C006,P0254,CUST05342,The design is attractive and the product feels durable.,5.0,2025-10-30,True
REV011043,C005,P0217,CUST05283,"Good performance, but the price is too high.",4.0,2025-10-30,True
REV031291,C002,P0100,CUST00336,"Good performance, but the price is too high.",3.0,2025-10-30,True
REV009095,C009,P0420,CUST00262,Excellent value for the price.,4.0,2025-10-30,True
REV000853,C002,P0077,CUST07187,I experienced several problems while using it.,2.0,2025-10-30,True
REV018166,C008,P0382,CUST08388,Excellent value for the price.,5.0,2025-10-30,False
REV041738,C009,P0426,CUST02052,I am very satisfied with the performance.,5.0,2025-10-30,True
REV021518,C006,P0257,CUST03164,Excellent value for the price.,4.0,2025-10-30,True
REV046218,C009,P0406,CUST00035,Overall it is a decent product.,3.0,2025-10-30,False
REV036014,C007,P0332,CUST00283,Excellent value for the price.,4.0,2025-10-30,False
REV013132,C006,P0253,CUST00777,The product is uncomfortable after long use.,2.0,2025-10-30,True
REV041960,C009,P0422,CUST08600,The quality is acceptable for the price.,3.0,2025-10-30,True
REV045323,C002,P0078,CUST07620,Overall it is a decent product.,3.0,2025-10-30,False
REV014002,C005,P0213,CUST06375,I am very satisfied with the performance.,5.0,2025-10-30,False
REV033289,C001,P0015,CUST02493,The design is attractive and the product feels durable.,4.0,2025-10-30,True
REV019117,C007,P0303,CUST04367,The product looks great but it could be more comfortable.,4.0,2025-10-30,True
REV036100,C009,P0415,CUST09265,The product feels too expensive for its quality.,1.0,2025-10-30,True
REV040621,C003,P0141,CUST03342,The performance is not as good as expected.,2.0,2025-10-30,True
REV033571,C007,P0348,CUST04862,The battery life is disappointing.,2.0,2025-10-30,True
REV015118,C002,P0063,CUST08436,The design is excellent but the battery life is poor.,3.0,2025-10-30,False
REV040358,C004,P0170,CUST03046,I really like this product. The design is excellent.,5.0,2025-10-30,False
REV028422,C007,P0323,CUST04773,The product is uncomfortable after long use.,1.0,2025-10-30,True
REV003310,C002,P0057,CUST09998,The performance is not as good as expected.,2.0,2025-10-30,False
REV004726,C001,P0036,CUST08766,The product is uncomfortable after long use.,1.0,2025-10-30,True
REV005293,C001,P0038,CUST04912,I really like this product. The design is excellent.,4.0,2025-10-30,False
REV016492,C009,P0447,CUST04328,The performance is not as good as expected.,2.0,2025-10-30,False
REV025659,C010,P0492,CUST02766,I really like this product. The design is excellent.,4.0,2025-10-30,False
REV044720,C008,P0377,CUST09820,"The quality is good, although the software needs improvement.",3.0,2025-10-30,True
REV001304,C006,P0254,CUST00679,"Good performance, but the price is too high.",2.0,2025-10-30,False
REV018790,C002,P0082,CUST04399,The product works perfectly and looks premium.,4.0,2025-10-30,False
REV045054,C004,P0169,CUST07793,The product looks great but it could be more comfortable.,2.0,2025-10-30,False
REV000082,C009,P0417,CUST04492,I like the features but the battery could last longer.,4.0,2025-10-30,False
REV037015,C003,P0145,CUST01718,The quality is acceptable for the price.,3.0,2025-10-30,False
REV030174,C007,P0346,CUST03580,It performs reasonably well.,3.0,2025-10-31,True
REV015746,C002,P0090,CUST06979,I really like this product. The design is excellent.,4.0,2025-10-31,True
REV040840,C003,P0138,CUST05530,I really like this product. The design is excellent.,4.0,2025-10-31,True
REV036835,C003,P0135,CUST05820,The design is attractive and the product feels durable.,5.0,2025-10-31,True
REV041473,C007,P0317,CUST08652,I like the features but the battery could last longer.,3.0,2025-10-31,False
REV035828,C003,P0111,CUST09932,I really like this product. The design is excellent.,4.0,2025-10-31,True
REV014176,C010,P0471,CUST01432,I like the features but the battery could last longer.,2.0,2025-10-31,True
REV001455,C006,P0288,CUST06900,It performs reasonably well.,3.0,2025-10-31,False
REV031381,C004,P0153,CUST04424,The performance is not as good as expected.,2.0,2025-10-31,True
REV014157,C002,P0073,CUST01956,I like the features but the battery could last longer.,2.0,2025-10-31,False
REV013971,C006,P0289,CUST07191,The product is uncomfortable after long use.,1.0,2025-10-31,False
REV025203,C001,P0044,CUST09828,I am very satisfied with the performance.,5.0,2025-10-31,True
REV037657,C002,P0093,CUST08553,I really like this product. The design is excellent.,5.0,2025-10-31,False
REV047636,C001,P0037,CUST07677,I am very satisfied with the performance.,5.0,2025-10-31,True
REV009312,C010,P0468,CUST03772,The product looks great but it could be more comfortable.,2.0,2025-10-31,True
REV007712,C010,P0471,CUST05859,I experienced several problems while using it.,1.0,2025-10-31,True
REV026160,C004,P0175,CUST04963,The product works perfectly and looks premium.,4.0,2025-10-31,True
REV008768,C006,P0268,CUST05465,I am very satisfied with the performance.,5.0,2025-10-31,False
REV029649,C010,P0458,CUST04551,The design is attractive and the product feels durable.,4.0,2025-10-31,False
REV007329,C008,P0380,CUST09631,"Nothing special, but it gets the job done.",3.0,2025-10-31,True
REV045619,C008,P0397,CUST05984,The performance is not as good as expected.,2.0,2025-10-31,True
REV047939,C010,P0454,CUST02431,I am very satisfied with the performance.,4.0,2025-10-31,False
REV040713,C010,P0488,CUST04449,Overall it is a decent product.,3.0,2025-10-31,False
REV042421,C006,P0289,CUST06035,Very good quality and easy to use.,4.0,2025-10-31,True
REV040748,C006,P0251,CUST08590,Excellent value for the price.,5.0,2025-10-31,True
REV006713,C008,P0397,CUST06419,Excellent value for the price.,4.0,2025-10-31,False
REV011799,C009,P0404,CUST07894,I like the features but the battery could last longer.,3.0,2025-10-31,False
REV046717,C002,P0062,CUST00488,Excellent value for the price.,5.0,2025-10-31,True
REV032752,C001,P0009,CUST00640,The quality could be much better.,2.0,2025-10-31,True
REV013138,C007,P0349,CUST08416,It performs reasonably well.,3.0,2025-10-31,True
REV040439,C006,P0287,CUST06248,The product is okay and works as expected.,3.0,2025-10-31,True
REV024093,C006,P0277,CUST09866,The product is uncomfortable after long use.,2.0,2025-10-31,True
REV017591,C004,P0164,CUST00204,I like the features but the battery could last longer.,4.0,2025-10-31,True
REV007606,C010,P0483,CUST00546,The quality could be much better.,2.0,2025-10-31,True
REV035641,C007,P0325,CUST09098,The product works perfectly and looks premium.,4.0,2025-10-31,True
REV044490,C008,P0355,CUST06330,The product works perfectly and looks premium.,4.0,2025-10-31,False
REV014398,C004,P0172,CUST03358,The product feels too expensive for its quality.,2.0,2025-10-31,True
REV035316,C007,P0348,CUST00214,Very good quality and easy to use.,4.0,2025-10-31,True
REV021803,C010,P0453,CUST02159,The quality is acceptable for the price.,3.0,2025-10-31,False
REV030321,C004,P0184,CUST01830,I am very satisfied with the performance.,4.0,2025-10-31,False
REV043259,C007,P0323,CUST03580,"Good performance, but the price is too high.",3.0,2025-10-31,True
REV032847,C007,P0327,CUST08395,The product looks great but it could be more comfortable.,4.0,2025-10-31,True
REV044525,C007,P0322,CUST06230,The design is attractive and the product feels durable.,5.0,2025-10-31,False
REV011867,C002,P0056,CUST03543,The product is okay and works as expected.,3.0,2025-10-31,False
REV023969,C005,P0222,CUST05059,Very good quality and easy to use.,4.0,2025-10-31,False
REV004475,C009,P0420,CUST07650,The product feels too expensive for its quality.,2.0,2025-10-31,True
REV038129,C003,P0130,CUST03323,The product looks great but it could be more comfortable.,4.0,2025-10-31,True
REV004937,C004,P0158,CUST03068,Excellent value for the price.,4.0,2025-10-31,True
REV003621,C001,P0007,CUST09095,Very good quality and easy to use.,4.0,2025-10-31,False
REV032182,C009,P0411,CUST08539,I am very satisfied with the performance.,4.0,2025-10-31,True
REV003088,C008,P0359,CUST04991,The product looks great but it could be more comfortable.,3.0,2025-11-01,True
REV003240,C005,P0232,CUST07530,The product is okay and works as expected.,3.0,2025-11-01,True
REV007249,C008,P0362,CUST06865,I am very satisfied with the performance.,4.0,2025-11-01,True
REV047492,C007,P0336,CUST09458,The product is okay and works as expected.,3.0,2025-11-01,True
REV000052,C002,P0092,CUST08625,The product feels too expensive for its quality.,2.0,2025-11-01,False
REV023470,C003,P0105,CUST09617,The performance is not as good as expected.,1.0,2025-11-01,True
REV042544,C009,P0422,CUST07598,The quality could be much better.,1.0,2025-11-01,True
REV018957,C005,P0216,CUST03652,Very good quality and easy to use.,4.0,2025-11-01,True
REV045026,C006,P0282,CUST02385,I like the features but the battery could last longer.,2.0,2025-11-01,True
REV006862,C001,P0030,CUST09786,I am very satisfied with the performance.,4.0,2025-11-01,False
REV030431,C002,P0077,CUST00489,The product works perfectly and looks premium.,4.0,2025-11-01,False
REV030498,C004,P0184,CUST04264,"The quality is good, although the software needs improvement.",4.0,2025-11-01,True
REV035355,C008,P0371,CUST03450,It performs reasonably well.,3.0,2025-11-01,True
REV027271,C006,P0294,CUST05531,Very good quality and easy to use.,4.0,2025-11-01,True
REV004638,C008,P0376,CUST06841,The product looks great but it could be more comfortable.,2.0,2025-11-01,True
REV012519,C010,P0470,CUST02102,The quality is acceptable for the price.,3.0,2025-11-01,True
REV013478,C001,P0050,CUST00786,Excellent value for the price.,4.0,2025-11-01,False
REV015213,C004,P0177,CUST03705,I like the features but the battery could last longer.,3.0,2025-11-01,True
REV038817,C010,P0483,CUST06307,The product works perfectly and looks premium.,4.0,2025-11-01,True
REV031250,C010,P0454,CUST07134,The product is okay and works as expected.,3.0,2025-11-01,True
REV033125,C003,P0119,CUST04471,The battery life is disappointing.,1.0,2025-11-01,True
REV049106,C005,P0224,CUST02567,The design is attractive and the product feels durable.,4.0,2025-11-01,False
REV028587,C004,P0171,CUST08783,The product is okay and works as expected.,3.0,2025-11-01,True
REV006232,C009,P0428,CUST03886,I experienced several problems while using it.,2.0,2025-11-01,True
REV008075,C009,P0438,CUST02435,Excellent value for the price.,5.0,2025-11-01,False
REV004313,C010,P0467,CUST09394,The quality is acceptable for the price.,3.0,2025-11-01,True
REV003655,C006,P0256,CUST00462,Very good quality and easy to use.,5.0,2025-11-01,False
REV049705,C009,P0406,CUST05681,The quality is acceptable for the price.,3.0,2025-11-01,True
REV032172,C005,P0227,CUST05587,I am very satisfied with the performance.,4.0,2025-11-01,True
REV039633,C009,P0427,CUST08748,I like the features but the battery could last longer.,3.0,2025-11-01,False
REV034873,C005,P0204,CUST00900,The product is uncomfortable after long use.,1.0,2025-11-01,False
REV039531,C005,P0216,CUST03510,"Good performance, but the price is too high.",4.0,2025-11-01,True
REV040437,C007,P0308,CUST09004,The design is excellent but the battery life is poor.,3.0,2025-11-01,True
REV014016,C008,P0357,CUST09992,The design is excellent but the battery life is poor.,2.0,2025-11-01,False
REV006410,C009,P0441,CUST08371,Excellent value for the price.,5.0,2025-11-01,False
REV028436,C004,P0200,CUST05536,I am very satisfied with the performance.,4.0,2025-11-01,True
REV008828,C001,P0042,CUST09610,Very good quality and easy to use.,5.0,2025-11-01,True
REV024797,C006,P0275,CUST08734,The product works perfectly and looks premium.,4.0,2025-11-01,True
REV034611,C005,P0240,CUST04041,It performs reasonably well.,3.0,2025-11-01,False
REV027118,C006,P0286,CUST05666,"The quality is good, although the software needs improvement.",2.0,2025-11-01,True
REV043448,C004,P0154,CUST07115,The design is attractive and the product feels durable.,4.0,2025-11-01,True
REV023124,C004,P0178,CUST04683,I am very satisfied with the performance.,5.0,2025-11-01,True
REV017856,C001,P0029,CUST04244,It performs reasonably well.,3.0,2025-11-01,True
REV019055,C002,P0068,CUST04329,The product is okay and works as expected.,3.0,2025-11-01,False
REV030017,C005,P0222,CUST03627,The product looks great but it could be more comfortable.,3.0,2025-11-02,True
REV043651,C009,P0445,CUST04350,The design is excellent but the battery life is poor.,4.0,2025-11-02,False
REV013414,C009,P0406,CUST09605,The design is attractive and the product feels durable.,5.0,2025-11-02,True
REV027622,C006,P0266,CUST07210,I experienced several problems while using it.,1.0,2025-11-02,False
REV049445,C004,P0154,CUST02297,I like the features but the battery could last longer.,3.0,2025-11-02,False
REV034907,C002,P0090,CUST00882,Very good quality and easy to use.,5.0,2025-11-02,False
REV016067,C004,P0178,CUST06955,The product is okay and works as expected.,3.0,2025-11-02,True
REV010315,C007,P0344,CUST03865,The product looks great but it could be more comfortable.,4.0,2025-11-02,False
REV002546,C001,P0022,CUST06665,I experienced several problems while using it.,1.0,2025-11-02,True
REV011034,C005,P0219,CUST09206,I am very satisfied with the performance.,4.0,2025-11-02,True
REV045487,C009,P0405,CUST00750,The design is attractive and the product feels durable.,4.0,2025-11-02,True
REV007242,C003,P0146,CUST09279,The product works perfectly and looks premium.,5.0,2025-11-02,False
REV030670,C006,P0269,CUST04716,The quality is acceptable for the price.,3.0,2025-11-02,True
REV020489,C003,P0130,CUST06377,The product works perfectly and looks premium.,4.0,2025-11-02,True
REV042132,C002,P0081,CUST00874,I am very satisfied with the performance.,5.0,2025-11-02,True
REV043165,C008,P0373,CUST02811,"Good performance, but the price is too high.",4.0,2025-11-02,True
REV041084,C008,P0369,CUST09583,Very good quality and easy to use.,4.0,2025-11-02,True
REV041893,C002,P0068,CUST00488,The quality could be much better.,1.0,2025-11-02,True
REV007652,C008,P0351,CUST05444,The product is uncomfortable after long use.,2.0,2025-11-02,False
REV032104,C002,P0079,CUST05578,The product works perfectly and looks premium.,4.0,2025-11-02,True
REV008366,C004,P0169,CUST08047,"Good performance, but the price is too high.",2.0,2025-11-02,True
REV047420,C002,P0100,CUST05411,The design is attractive and the product feels durable.,4.0,2025-11-02,True
REV037091,C010,P0492,CUST04463,I really like this product. The design is excellent.,4.0,2025-11-02,False
REV039296,C002,P0069,CUST09440,The design is attractive and the product feels durable.,4.0,2025-11-02,True
REV019191,C004,P0192,CUST06817,The product feels too expensive for its quality.,1.0,2025-11-02,True
REV028984,C008,P0399,CUST05928,Very good quality and easy to use.,4.0,2025-11-02,False
REV037298,C010,P0463,CUST09044,The design is excellent but the battery life is poor.,4.0,2025-11-02,True
REV010837,C003,P0145,CUST02824,It performs reasonably well.,3.0,2025-11-02,True
REV034633,C004,P0153,CUST03115,The product looks great but it could be more comfortable.,3.0,2025-11-02,False
REV034065,C009,P0407,CUST04198,The quality could be much better.,1.0,2025-11-02,True
REV023557,C006,P0286,CUST01829,The quality is acceptable for the price.,3.0,2025-11-02,True
REV040210,C005,P0202,CUST03952,I am very satisfied with the performance.,4.0,2025-11-02,True
REV020812,C010,P0461,CUST03446,Very good quality and easy to use.,4.0,2025-11-02,True
REV002451,C001,P0012,CUST02016,The design is attractive and the product feels durable.,4.0,2025-11-02,False
REV008695,C007,P0323,CUST05384,The design is attractive and the product feels durable.,4.0,2025-11-02,True
REV005723,C002,P0085,CUST05667,"Nothing special, but it gets the job done.",3.0,2025-11-02,True
REV006587,C008,P0367,CUST00184,I like the features but the battery could last longer.,4.0,2025-11-02,False
REV030651,C003,P0117,CUST07093,Excellent value for the price.,5.0,2025-11-02,True
REV023043,C010,P0455,CUST00773,The quality is acceptable for the price.,3.0,2025-11-02,True
REV009352,C004,P0161,CUST01388,"The quality is good, although the software needs improvement.",3.0,2025-11-02,True
REV007442,C009,P0422,CUST02805,The quality could be much better.,1.0,2025-11-02,True
REV027652,C001,P0030,CUST05899,I really like this product. The design is excellent.,5.0,2025-11-02,False
REV006921,C001,P0019,CUST04223,Very good quality and easy to use.,4.0,2025-11-02,False
REV001269,C009,P0407,CUST00219,The product works perfectly and looks premium.,5.0,2025-11-02,False
REV041310,C003,P0103,CUST09174,"Good performance, but the price is too high.",4.0,2025-11-02,False
REV032453,C010,P0482,CUST09618,I am very satisfied with the performance.,5.0,2025-11-02,False
REV015279,C001,P0016,CUST02528,The design is attractive and the product feels durable.,4.0,2025-11-03,True
REV031631,C002,P0083,CUST01058,Excellent value for the price.,4.0,2025-11-03,True
REV041021,C002,P0089,CUST09303,The product is uncomfortable after long use.,2.0,2025-11-03,True
REV040356,C010,P0468,CUST01576,The product looks great but it could be more comfortable.,3.0,2025-11-03,True
REV048127,C007,P0302,CUST03425,I experienced several problems while using it.,2.0,2025-11-03,True
REV000484,C009,P0440,CUST08466,I really like this product. The design is excellent.,5.0,2025-11-03,True
REV005369,C003,P0128,CUST07654,Very good quality and easy to use.,5.0,2025-11-03,True
REV008998,C006,P0275,CUST00221,"Nothing special, but it gets the job done.",3.0,2025-11-03,True
REV011140,C007,P0310,CUST01273,The product is okay and works as expected.,3.0,2025-11-03,True
REV028031,C005,P0214,CUST03326,"Nothing special, but it gets the job done.",3.0,2025-11-03,True
REV028160,C001,P0011,CUST03048,"Good performance, but the price is too high.",3.0,2025-11-03,False
REV007917,C008,P0400,CUST04222,The product works perfectly and looks premium.,4.0,2025-11-03,False
REV049530,C002,P0053,CUST03982,The quality is acceptable for the price.,3.0,2025-11-03,True
REV030677,C010,P0471,CUST00767,The product feels too expensive for its quality.,1.0,2025-11-03,True
REV033202,C004,P0195,CUST01232,The design is attractive and the product feels durable.,5.0,2025-11-03,True
REV045111,C003,P0137,CUST06320,The quality could be much better.,1.0,2025-11-03,True
REV013014,C005,P0219,CUST01900,The quality is acceptable for the price.,3.0,2025-11-03,True
REV035673,C003,P0125,CUST09765,I really like this product. The design is excellent.,5.0,2025-11-03,False
REV047542,C010,P0483,CUST02334,Very good quality and easy to use.,5.0,2025-11-03,True
REV027708,C010,P0467,CUST09543,The product is uncomfortable after long use.,2.0,2025-11-03,True
REV037200,C006,P0276,CUST04371,Excellent value for the price.,5.0,2025-11-03,True
REV047554,C010,P0457,CUST00085,The product works perfectly and looks premium.,5.0,2025-11-03,True
REV042215,C009,P0447,CUST07732,The product works perfectly and looks premium.,4.0,2025-11-03,False
REV029965,C001,P0036,CUST06999,"Good performance, but the price is too high.",3.0,2025-11-03,True
REV004856,C005,P0245,CUST04887,Very good quality and easy to use.,4.0,2025-11-03,True
REV018538,C006,P0290,CUST06056,"Good performance, but the price is too high.",4.0,2025-11-03,False
REV010751,C001,P0019,CUST05668,The product works perfectly and looks premium.,5.0,2025-11-03,False
REV003993,C007,P0310,CUST09368,"The quality is good, although the software needs improvement.",4.0,2025-11-03,False
REV037854,C005,P0227,CUST06255,The product works perfectly and looks premium.,4.0,2025-11-03,True
REV029660,C004,P0174,CUST06706,I am very satisfied with the performance.,4.0,2025-11-03,True
REV049001,C004,P0161,CUST00865,"The quality is good, although the software needs improvement.",4.0,2025-11-03,True
REV012253,C001,P0027,CUST04455,The product works perfectly and looks premium.,5.0,2025-11-03,True
REV039011,C009,P0450,CUST07059,The product feels too expensive for its quality.,2.0,2025-11-03,True
REV039820,C008,P0355,CUST08591,I really like this product. The design is excellent.,5.0,2025-11-03,True
REV026873,C005,P0242,CUST00584,The quality could be much better.,1.0,2025-11-03,True
REV035636,C007,P0343,CUST06911,The product works perfectly and looks premium.,4.0,2025-11-03,True
REV007434,C010,P0454,CUST04247,Very good quality and easy to use.,5.0,2025-11-03,False
REV046283,C001,P0034,CUST01835,The product is okay and works as expected.,3.0,2025-11-03,True
REV020361,C010,P0454,CUST03873,"Good performance, but the price is too high.",3.0,2025-11-03,False
REV037042,C009,P0401,CUST05423,The product works perfectly and looks premium.,4.0,2025-11-03,True
REV044304,C001,P0022,CUST03960,The quality is acceptable for the price.,3.0,2025-11-03,True
REV039163,C008,P0380,CUST02022,Excellent value for the price.,5.0,2025-11-04,True
REV023497,C005,P0207,CUST05831,The product works perfectly and looks premium.,5.0,2025-11-04,True
REV028841,C010,P0462,CUST02055,I am very satisfied with the performance.,5.0,2025-11-04,False
REV010028,C001,P0006,CUST05048,Very good quality and easy to use.,4.0,2025-11-04,True
REV048195,C006,P0256,CUST08356,Very good quality and easy to use.,5.0,2025-11-04,True
REV007182,C009,P0449,CUST00451,Overall it is a decent product.,3.0,2025-11-04,True
REV019172,C009,P0402,CUST01487,I really like this product. The design is excellent.,4.0,2025-11-04,True
REV026862,C010,P0487,CUST07658,The product looks great but it could be more comfortable.,2.0,2025-11-04,True
REV003515,C008,P0381,CUST03471,I am very satisfied with the performance.,4.0,2025-11-04,False
REV021619,C006,P0284,CUST06595,The product looks great but it could be more comfortable.,4.0,2025-11-04,True
REV009350,C003,P0123,CUST09747,I really like this product. The design is excellent.,4.0,2025-11-04,True
REV027133,C007,P0336,CUST06213,"Nothing special, but it gets the job done.",3.0,2025-11-04,False
REV016984,C006,P0256,CUST00011,"Good performance, but the price is too high.",3.0,2025-11-04,True
REV004826,C001,P0040,CUST05987,The quality is acceptable for the price.,3.0,2025-11-04,True
REV019375,C004,P0196,CUST07897,I like the features but the battery could last longer.,3.0,2025-11-04,False
REV008645,C004,P0162,CUST05415,Very good quality and easy to use.,5.0,2025-11-04,False
REV000232,C006,P0256,CUST04584,The design is excellent but the battery life is poor.,4.0,2025-11-04,False
REV032915,C007,P0314,CUST00583,The product looks great but it could be more comfortable.,2.0,2025-11-04,True
REV014749,C002,P0075,CUST03657,"The quality is good, although the software needs improvement.",4.0,2025-11-04,False
REV037102,C002,P0081,CUST01045,"Nothing special, but it gets the job done.",3.0,2025-11-04,True
REV049354,C008,P0379,CUST08576,"Nothing special, but it gets the job done.",3.0,2025-11-04,True
REV044501,C007,P0344,CUST05589,The product feels too expensive for its quality.,1.0,2025-11-04,False
REV014503,C003,P0114,CUST05276,Very good quality and easy to use.,4.0,2025-11-04,True
REV020731,C008,P0384,CUST05168,Very good quality and easy to use.,4.0,2025-11-04,True
REV025090,C007,P0333,CUST07149,Excellent value for the price.,4.0,2025-11-04,False
REV043431,C010,P0459,CUST07581,Very good quality and easy to use.,5.0,2025-11-04,True
REV018272,C004,P0156,CUST06737,Excellent value for the price.,4.0,2025-11-04,True
REV032333,C002,P0078,CUST06224,"Nothing special, but it gets the job done.",3.0,2025-11-04,True
REV023464,C004,P0191,CUST01304,"The quality is good, although the software needs improvement.",3.0,2025-11-04,True
REV028969,C006,P0289,CUST00373,Overall it is a decent product.,3.0,2025-11-04,False
REV044717,C004,P0156,CUST00062,The product works perfectly and looks premium.,5.0,2025-11-04,False
REV042286,C001,P0026,CUST05128,I am very satisfied with the performance.,5.0,2025-11-04,True
REV018737,C010,P0483,CUST02753,The design is excellent but the battery life is poor.,3.0,2025-11-04,True
REV049622,C001,P0025,CUST06048,I like the features but the battery could last longer.,4.0,2025-11-04,True
REV045092,C002,P0056,CUST02915,The product works perfectly and looks premium.,4.0,2025-11-04,True
REV035793,C008,P0354,CUST04723,I really like this product. The design is excellent.,5.0,2025-11-04,False
REV040259,C007,P0312,CUST05130,The quality could be much better.,1.0,2025-11-04,False
REV019747,C004,P0191,CUST04432,Excellent value for the price.,4.0,2025-11-04,False
REV012606,C006,P0257,CUST04407,I really like this product. The design is excellent.,5.0,2025-11-04,True
REV018545,C003,P0104,CUST00410,The product is uncomfortable after long use.,1.0,2025-11-04,True
REV023701,C007,P0325,CUST04249,"Good performance, but the price is too high.",3.0,2025-11-04,False
REV006164,C003,P0120,CUST03130,The product is okay and works as expected.,3.0,2025-11-04,False
REV018226,C009,P0413,CUST02975,The product works perfectly and looks premium.,4.0,2025-11-04,True
REV036966,C003,P0105,CUST05447,I experienced several problems while using it.,2.0,2025-11-04,True
REV043068,C008,P0378,CUST08918,The quality is acceptable for the price.,3.0,2025-11-05,False
REV007027,C007,P0342,CUST06392,The product looks great but it could be more comfortable.,4.0,2025-11-05,True
REV003627,C007,P0340,CUST06954,The product works perfectly and looks premium.,4.0,2025-11-05,True
REV017539,C006,P0273,CUST04465,Overall it is a decent product.,3.0,2025-11-05,True
REV018608,C007,P0341,CUST04002,I like the features but the battery could last longer.,2.0,2025-11-05,False
REV000244,C002,P0052,CUST07683,The product works perfectly and looks premium.,4.0,2025-11-05,True
REV030351,C001,P0032,CUST09552,The battery life is disappointing.,2.0,2025-11-05,True
REV016197,C008,P0385,CUST02966,The quality could be much better.,2.0,2025-11-05,False
REV026985,C005,P0210,CUST05124,Excellent value for the price.,4.0,2025-11-05,True
REV010364,C010,P0499,CUST08445,Excellent value for the price.,5.0,2025-11-05,True
REV020765,C003,P0145,CUST04453,The battery life is disappointing.,2.0,2025-11-05,False
REV038541,C007,P0321,CUST04033,It performs reasonably well.,3.0,2025-11-05,True
REV040885,C001,P0027,CUST07571,The product is uncomfortable after long use.,1.0,2025-11-05,True
REV007460,C003,P0142,CUST02547,I experienced several problems while using it.,1.0,2025-11-05,True
REV009799,C003,P0126,CUST01680,The quality could be much better.,2.0,2025-11-05,True
REV004564,C002,P0077,CUST02620,The product is okay and works as expected.,3.0,2025-11-05,False
REV041847,C002,P0096,CUST00211,The design is attractive and the product feels durable.,4.0,2025-11-05,True
REV013215,C010,P0460,CUST07514,I really like this product. The design is excellent.,5.0,2025-11-05,True
REV023397,C002,P0095,CUST09914,Very good quality and easy to use.,5.0,2025-11-05,False
REV033711,C006,P0266,CUST09214,The design is attractive and the product feels durable.,5.0,2025-11-05,True
REV000021,C009,P0431,CUST04328,The design is attractive and the product feels durable.,5.0,2025-11-05,True
REV001846,C002,P0091,CUST08756,I really like this product. The design is excellent.,5.0,2025-11-05,True
REV049253,C002,P0067,CUST03417,I really like this product. The design is excellent.,4.0,2025-11-05,True
REV008561,C010,P0475,CUST00914,The quality is acceptable for the price.,3.0,2025-11-05,True
REV032007,C007,P0314,CUST00996,The product works perfectly and looks premium.,5.0,2025-11-05,True
REV039619,C002,P0092,CUST02202,The product works perfectly and looks premium.,5.0,2025-11-05,True
REV024213,C009,P0449,CUST07479,The product looks great but it could be more comfortable.,4.0,2025-11-05,True
REV041727,C004,P0177,CUST08089,The design is excellent but the battery life is poor.,3.0,2025-11-05,True
REV043855,C002,P0081,CUST08878,The design is excellent but the battery life is poor.,4.0,2025-11-05,False
REV043405,C009,P0428,CUST08977,"Good performance, but the price is too high.",3.0,2025-11-05,True
REV025650,C006,P0260,CUST03712,Overall it is a decent product.,3.0,2025-11-05,True
REV013595,C003,P0136,CUST03130,The design is attractive and the product feels durable.,5.0,2025-11-05,True
REV047462,C002,P0099,CUST08246,The design is excellent but the battery life is poor.,4.0,2025-11-05,True
REV011380,C005,P0221,CUST04107,Excellent value for the price.,5.0,2025-11-05,True
REV021741,C009,P0405,CUST03775,Excellent value for the price.,4.0,2025-11-05,True
REV046831,C004,P0154,CUST06030,Very good quality and easy to use.,5.0,2025-11-05,True
REV042907,C007,P0315,CUST04340,The design is attractive and the product feels durable.,4.0,2025-11-05,False
REV011224,C010,P0489,CUST08421,The product is okay and works as expected.,3.0,2025-11-06,True
REV014959,C005,P0222,CUST07711,Excellent value for the price.,4.0,2025-11-06,False
REV026243,C008,P0367,CUST03938,"Nothing special, but it gets the job done.",3.0,2025-11-06,False
REV036633,C010,P0494,CUST08970,The product looks great but it could be more comfortable.,4.0,2025-11-06,False
REV029875,C001,P0033,CUST01769,The product works perfectly and looks premium.,4.0,2025-11-06,False
